frame = 1	 simulation time = 0000000	 ego_vehicle speed = 10.0000	 ego_vehicle location = 0.00000000	 next light status = 70green
frame = 229	 simulation time = 4.56000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 73.2536040	 next light status = 66green
frame = 230	 simulation time = 4.58000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 73.5869380	 next light status = 66green
frame = 231	 simulation time = 4.60000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 73.9202720	 next light status = 66green
frame = 232	 simulation time = 4.62000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 74.2536060	 next light status = 66green
frame = 233	 simulation time = 4.64000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 74.5869400	 next light status = 66green
frame = 234	 simulation time = 4.66000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 74.9202740	 next light status = 66green
frame = 235	 simulation time = 4.68000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 75.2536080	 next light status = 66green
frame = 236	 simulation time = 4.70000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 75.5869420	 next light status = 66green
frame = 237	 simulation time = 4.72000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 75.9202760	 next light status = 66green
frame = 238	 simulation time = 4.74000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 76.2536100	 next light status = 66green
frame = 239	 simulation time = 4.76000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 76.5869440	 next light status = 66green
frame = 240	 simulation time = 4.78000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 76.9202780	 next light status = 66green
frame = 241	 simulation time = 4.80000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 77.2536120	 next light status = 66green
frame = 242	 simulation time = 4.82000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 77.5869460	 next light status = 66green
frame = 243	 simulation time = 4.84000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 77.9202800	 next light status = 66green
frame = 244	 simulation time = 4.86000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 78.2536140	 next light status = 66green
frame = 245	 simulation time = 4.88000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 78.5869480	 next light status = 66green
frame = 246	 simulation time = 4.90000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 78.9202820	 next light status = 66green
frame = 247	 simulation time = 4.92000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 79.2536160	 next light status = 66green
frame = 248	 simulation time = 4.94000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 79.5869500	 next light status = 66green
frame = 249	 simulation time = 4.96000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 79.9202840	 next light status = 66green
frame = 250	 simulation time = 4.98000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 80.2536180	 next light status = 66green
frame = 251	 simulation time = 5.00000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 80.5869520	 next light status = 66green
frame = 252	 simulation time = 5.02000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 80.9202860	 next light status = 65green
frame = 253	 simulation time = 5.04000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 81.2536200	 next light status = 65green
frame = 254	 simulation time = 5.06000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 81.5869540	 next light status = 65green
frame = 255	 simulation time = 5.08000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 81.9202880	 next light status = 65green
frame = 256	 simulation time = 5.10000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 82.2536220	 next light status = 65green
frame = 257	 simulation time = 5.12000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 82.5869560	 next light status = 65green
frame = 258	 simulation time = 5.14000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 82.9202900	 next light status = 65green
frame = 259	 simulation time = 5.16000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 83.2536240	 next light status = 65green
frame = 260	 simulation time = 5.18000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 83.5869580	 next light status = 65green
frame = 261	 simulation time = 5.20000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 83.9202920	 next light status = 65green
frame = 262	 simulation time = 5.22000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 84.2536260	 next light status = 65green
frame = 263	 simulation time = 5.24000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 84.5869600	 next light status = 65green
frame = 264	 simulation time = 5.26000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 84.9202940	 next light status = 65green
frame = 265	 simulation time = 5.28000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 85.2536280	 next light status = 65green
frame = 266	 simulation time = 5.30000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 85.5869620	 next light status = 65green
frame = 267	 simulation time = 5.32000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 85.9202960	 next light status = 65green
frame = 268	 simulation time = 5.34000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 86.2536300	 next light status = 65green
frame = 269	 simulation time = 5.36000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 86.5869640	 next light status = 65green
frame = 270	 simulation time = 5.38000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 86.9202980	 next light status = 65green
frame = 271	 simulation time = 5.40000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 87.2536320	 next light status = 65green
frame = 272	 simulation time = 5.42000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 87.5869660	 next light status = 65green
frame = 273	 simulation time = 5.44000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 87.9203000	 next light status = 65green
frame = 274	 simulation time = 5.46000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 88.2536340	 next light status = 65green
frame = 275	 simulation time = 5.48000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 88.5869680	 next light status = 65green
frame = 276	 simulation time = 5.50000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 88.9203020	 next light status = 65green
frame = 277	 simulation time = 5.52000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 89.2536360	 next light status = 65green
frame = 278	 simulation time = 5.54000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 89.5869700	 next light status = 65green
frame = 279	 simulation time = 5.56000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 89.9203040	 next light status = 65green
frame = 280	 simulation time = 5.58000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 90.2536380	 next light status = 65green
frame = 281	 simulation time = 5.60000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 90.5869720	 next light status = 65green
frame = 282	 simulation time = 5.62000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 90.9203060	 next light status = 65green
frame = 283	 simulation time = 5.64000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 91.2536400	 next light status = 65green
frame = 284	 simulation time = 5.66000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 91.5869740	 next light status = 65green
frame = 285	 simulation time = 5.68000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 91.9203080	 next light status = 65green
frame = 286	 simulation time = 5.70000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 92.2536420	 next light status = 65green
frame = 287	 simulation time = 5.72000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 92.5869760	 next light status = 65green
frame = 288	 simulation time = 5.74000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 92.9203100	 next light status = 65green
frame = 289	 simulation time = 5.76000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 93.2536440	 next light status = 65green
frame = 290	 simulation time = 5.78000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 93.5869780	 next light status = 65green
frame = 291	 simulation time = 5.80000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 93.9203120	 next light status = 65green
frame = 292	 simulation time = 5.82000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 94.2536460	 next light status = 65green
frame = 293	 simulation time = 5.84000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 94.5869800	 next light status = 65green
frame = 294	 simulation time = 5.86000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 94.9203140	 next light status = 65green
frame = 295	 simulation time = 5.88000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 95.2536480	 next light status = 65green
frame = 296	 simulation time = 5.90000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 95.5869820	 next light status = 65green
frame = 297	 simulation time = 5.92000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 95.9203160	 next light status = 65green
frame = 298	 simulation time = 5.94000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 96.2536500	 next light status = 65green
frame = 299	 simulation time = 5.96000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 96.5869840	 next light status = 65green
frame = 300	 simulation time = 5.98000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 96.9203180	 next light status = 65green
frame = 301	 simulation time = 6.00000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 97.2536520	 next light status = 65green
frame = 302	 simulation time = 6.02000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 97.5869860	 next light status = 64green
frame = 303	 simulation time = 6.04000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 97.9203200	 next light status = 64green
frame = 304	 simulation time = 6.06000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 98.2536540	 next light status = 64green
frame = 305	 simulation time = 6.08000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 98.5869880	 next light status = 64green
frame = 306	 simulation time = 6.10000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 98.9203220	 next light status = 64green
frame = 307	 simulation time = 6.12000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 99.2536560	 next light status = 64green
frame = 308	 simulation time = 6.14000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 99.5869900	 next light status = 64green
frame = 309	 simulation time = 6.16000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 99.9203240	 next light status = 64green
frame = 310	 simulation time = 6.18000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 100.253658	 next light status = 64green
frame = 311	 simulation time = 6.20000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 100.586992	 next light status = 64green
frame = 312	 simulation time = 6.22000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 100.920326	 next light status = 64green
frame = 313	 simulation time = 6.24000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 101.253660	 next light status = 64green
frame = 314	 simulation time = 6.26000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 101.586994	 next light status = 64green
frame = 315	 simulation time = 6.28000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 101.920328	 next light status = 64green
frame = 316	 simulation time = 6.30000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 102.253662	 next light status = 64green
frame = 317	 simulation time = 6.32000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 102.586996	 next light status = 64green
frame = 318	 simulation time = 6.34000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 102.920330	 next light status = 64green
frame = 319	 simulation time = 6.36000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 103.253664	 next light status = 64green
frame = 320	 simulation time = 6.38000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 103.586998	 next light status = 64green
frame = 321	 simulation time = 6.40000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 103.920332	 next light status = 64green
frame = 322	 simulation time = 6.42000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 104.253666	 next light status = 64green
frame = 323	 simulation time = 6.44000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 104.587000	 next light status = 64green
frame = 324	 simulation time = 6.46000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 104.920334	 next light status = 64green
frame = 325	 simulation time = 6.48000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 105.253668	 next light status = 64green
frame = 326	 simulation time = 6.50000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 105.587002	 next light status = 64green
frame = 327	 simulation time = 6.52000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 105.920336	 next light status = 64green
frame = 328	 simulation time = 6.54000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 106.253670	 next light status = 64green
frame = 329	 simulation time = 6.56000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 106.587004	 next light status = 64green
frame = 330	 simulation time = 6.58000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 106.920338	 next light status = 64green
frame = 331	 simulation time = 6.60000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 107.253672	 next light status = 64green
frame = 332	 simulation time = 6.62000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 107.587006	 next light status = 64green
frame = 333	 simulation time = 6.64000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 107.920340	 next light status = 64green
frame = 334	 simulation time = 6.66000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 108.253674	 next light status = 64green
frame = 335	 simulation time = 6.68000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 108.587008	 next light status = 64green
frame = 336	 simulation time = 6.70000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 108.920342	 next light status = 64green
frame = 337	 simulation time = 6.72000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 109.253676	 next light status = 64green
frame = 338	 simulation time = 6.74000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 109.587010	 next light status = 64green
frame = 339	 simulation time = 6.76000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 109.920344	 next light status = 64green
frame = 340	 simulation time = 6.78000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 110.253678	 next light status = 64green
frame = 341	 simulation time = 6.80000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 110.587012	 next light status = 64green
frame = 342	 simulation time = 6.82000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 110.920346	 next light status = 64green
frame = 343	 simulation time = 6.84000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 111.253680	 next light status = 64green
frame = 344	 simulation time = 6.86000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 111.587014	 next light status = 64green
frame = 345	 simulation time = 6.88000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 111.920348	 next light status = 64green
frame = 346	 simulation time = 6.90000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 112.253682	 next light status = 64green
frame = 347	 simulation time = 6.92000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 112.587016	 next light status = 64green
frame = 348	 simulation time = 6.94000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 112.920350	 next light status = 64green
frame = 349	 simulation time = 6.96000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 113.253684	 next light status = 64green
frame = 350	 simulation time = 6.98000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 113.587018	 next light status = 64green
frame = 351	 simulation time = 7.00000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 113.920352	 next light status = 64green
frame = 352	 simulation time = 7.02000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 114.253686	 next light status = 63green
frame = 353	 simulation time = 7.04000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 114.587020	 next light status = 63green
frame = 354	 simulation time = 7.06000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 114.920354	 next light status = 63green
frame = 355	 simulation time = 7.08000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 115.253688	 next light status = 63green
frame = 356	 simulation time = 7.10000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 115.587022	 next light status = 63green
frame = 357	 simulation time = 7.12000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 115.920356	 next light status = 63green
frame = 358	 simulation time = 7.14000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 116.253690	 next light status = 63green
frame = 359	 simulation time = 7.16000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 116.587024	 next light status = 63green
frame = 360	 simulation time = 7.18000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 116.920358	 next light status = 63green
frame = 361	 simulation time = 7.20000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 117.253692	 next light status = 63green
frame = 362	 simulation time = 7.22000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 117.587026	 next light status = 63green
frame = 363	 simulation time = 7.24000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 117.920360	 next light status = 63green
frame = 364	 simulation time = 7.26000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 118.253694	 next light status = 63green
frame = 365	 simulation time = 7.28000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 118.587028	 next light status = 63green
frame = 366	 simulation time = 7.30000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 118.920362	 next light status = 63green
frame = 367	 simulation time = 7.32000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 119.253696	 next light status = 63green
frame = 368	 simulation time = 7.34000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 119.587030	 next light status = 63green
frame = 369	 simulation time = 7.36000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 119.920364	 next light status = 63green
frame = 370	 simulation time = 7.38000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 120.253698	 next light status = 63green
frame = 371	 simulation time = 7.40000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 120.587032	 next light status = 63green
frame = 372	 simulation time = 7.42000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 120.920366	 next light status = 63green
frame = 373	 simulation time = 7.44000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 121.253700	 next light status = 63green
frame = 374	 simulation time = 7.46000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 121.587034	 next light status = 63green
frame = 375	 simulation time = 7.48000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 121.920368	 next light status = 63green
frame = 376	 simulation time = 7.50000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 122.253702	 next light status = 63green
frame = 377	 simulation time = 7.52000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 122.587036	 next light status = 63green
frame = 378	 simulation time = 7.54000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 122.920370	 next light status = 63green
frame = 379	 simulation time = 7.56000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 123.253704	 next light status = 63green
frame = 380	 simulation time = 7.58000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 123.587038	 next light status = 63green
frame = 381	 simulation time = 7.60000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 123.920372	 next light status = 63green
frame = 382	 simulation time = 7.62000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 124.253706	 next light status = 63green
frame = 383	 simulation time = 7.64000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 124.587040	 next light status = 63green
frame = 384	 simulation time = 7.66000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 124.920374	 next light status = 63green
frame = 385	 simulation time = 7.68000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 125.253708	 next light status = 63green
frame = 386	 simulation time = 7.70000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 125.587042	 next light status = 63green
frame = 387	 simulation time = 7.72000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 125.920376	 next light status = 63green
frame = 388	 simulation time = 7.74000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 126.253710	 next light status = 63green
frame = 389	 simulation time = 7.76000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 126.587044	 next light status = 63green
frame = 390	 simulation time = 7.78000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 126.920378	 next light status = 63green
frame = 391	 simulation time = 7.80000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 127.253712	 next light status = 63green
frame = 392	 simulation time = 7.82000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 127.587046	 next light status = 63green
frame = 393	 simulation time = 7.84000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 127.920380	 next light status = 63green
frame = 394	 simulation time = 7.86000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 128.253714	 next light status = 63green
frame = 395	 simulation time = 7.88000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 128.587048	 next light status = 63green
frame = 396	 simulation time = 7.90000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 128.920382	 next light status = 63green
frame = 397	 simulation time = 7.92000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 129.253716	 next light status = 63green
frame = 398	 simulation time = 7.94000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 129.587050	 next light status = 63green
frame = 399	 simulation time = 7.96000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 129.920384	 next light status = 63green
frame = 400	 simulation time = 7.98000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 130.253718	 next light status = 63green
frame = 401	 simulation time = 8.00000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 130.587052	 next light status = 63green
frame = 402	 simulation time = 8.02000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 130.920386	 next light status = 62green
frame = 403	 simulation time = 8.04000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 131.253720	 next light status = 62green
frame = 404	 simulation time = 8.06000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 131.587054	 next light status = 62green
frame = 405	 simulation time = 8.08000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 131.920388	 next light status = 62green
frame = 406	 simulation time = 8.10000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 132.253722	 next light status = 62green
frame = 407	 simulation time = 8.12000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 132.587056	 next light status = 62green
frame = 408	 simulation time = 8.14000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 132.920390	 next light status = 62green
frame = 409	 simulation time = 8.16000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 133.253724	 next light status = 62green
frame = 410	 simulation time = 8.18000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 133.587058	 next light status = 62green
frame = 411	 simulation time = 8.20000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 133.920392	 next light status = 62green
frame = 412	 simulation time = 8.22000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 134.253726	 next light status = 62green
frame = 413	 simulation time = 8.24000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 134.587060	 next light status = 62green
frame = 414	 simulation time = 8.26000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 134.920394	 next light status = 62green
frame = 415	 simulation time = 8.28000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 135.253728	 next light status = 62green
frame = 416	 simulation time = 8.30000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 135.587062	 next light status = 62green
frame = 417	 simulation time = 8.32000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 135.920396	 next light status = 62green
frame = 418	 simulation time = 8.34000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 136.253730	 next light status = 62green
frame = 419	 simulation time = 8.36000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 136.587064	 next light status = 62green
frame = 420	 simulation time = 8.38000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 136.920398	 next light status = 62green
frame = 421	 simulation time = 8.40000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 137.253732	 next light status = 62green
frame = 422	 simulation time = 8.42000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 137.587066	 next light status = 62green
frame = 423	 simulation time = 8.44000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 137.920400	 next light status = 62green
frame = 424	 simulation time = 8.46000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 138.253734	 next light status = 62green
frame = 425	 simulation time = 8.48000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 138.587068	 next light status = 62green
frame = 426	 simulation time = 8.50000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 138.920402	 next light status = 62green
frame = 427	 simulation time = 8.52000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 139.253736	 next light status = 62green
frame = 428	 simulation time = 8.54000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 139.587070	 next light status = 62green
frame = 429	 simulation time = 8.56000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 139.920404	 next light status = 62green
frame = 430	 simulation time = 8.58000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 140.253738	 next light status = 62green
frame = 431	 simulation time = 8.60000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 140.587072	 next light status = 62green
frame = 432	 simulation time = 8.62000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 140.920406	 next light status = 62green
frame = 433	 simulation time = 8.64000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 141.253740	 next light status = 62green
frame = 434	 simulation time = 8.66000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 141.587074	 next light status = 62green
frame = 435	 simulation time = 8.68000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 141.920408	 next light status = 62green
frame = 436	 simulation time = 8.70000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 142.253742	 next light status = 62green
frame = 437	 simulation time = 8.72000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 142.587076	 next light status = 62green
frame = 438	 simulation time = 8.74000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 142.920410	 next light status = 62green
frame = 439	 simulation time = 8.76000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 143.253744	 next light status = 62green
frame = 440	 simulation time = 8.78000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 143.587078	 next light status = 62green
frame = 441	 simulation time = 8.80000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 143.920412	 next light status = 62green
frame = 442	 simulation time = 8.82000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 144.253746	 next light status = 62green
frame = 443	 simulation time = 8.84000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 144.587080	 next light status = 62green
frame = 444	 simulation time = 8.86000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 144.920414	 next light status = 62green
frame = 445	 simulation time = 8.88000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 145.253748	 next light status = 62green
frame = 446	 simulation time = 8.90000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 145.587082	 next light status = 62green
frame = 447	 simulation time = 8.92000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 145.920416	 next light status = 62green
frame = 448	 simulation time = 8.94000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 146.253750	 next light status = 62green
frame = 449	 simulation time = 8.96000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 146.587084	 next light status = 62green
frame = 450	 simulation time = 8.98000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 146.920418	 next light status = 62green
frame = 451	 simulation time = 9.00000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 147.253752	 next light status = 62green
frame = 452	 simulation time = 9.02000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 147.587086	 next light status = 61green
frame = 453	 simulation time = 9.04000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 147.920420	 next light status = 61green
frame = 454	 simulation time = 9.06000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 148.253754	 next light status = 61green
frame = 455	 simulation time = 9.08000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 148.587088	 next light status = 61green
frame = 456	 simulation time = 9.10000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 148.920422	 next light status = 61green
frame = 457	 simulation time = 9.12000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 149.253756	 next light status = 61green
frame = 458	 simulation time = 9.14000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 149.587090	 next light status = 61green
